/users/eleves-b/2021/valentin.dorseuil/Desktop/altegrad_project/.venv/lib64/python3.9/site-packages/networkx/utils/backends.py:135: RuntimeWarning: networkx backend defined more than once: nx-loopback
  backends.update(_get_backends("networkx.backends"))
usage: main.py [-h] [--lr LR] [--dropout DROPOUT] [--batch-size BATCH_SIZE]
               [--epochs-autoencoder EPOCHS_AUTOENCODER]
               [--hidden-dim-encoder HIDDEN_DIM_ENCODER]
               [--hidden-dim-decoder HIDDEN_DIM_DECODER]
               [--latent-dim LATENT_DIM] [--n-max-nodes N_MAX_NODES]
               [--n-layers-encoder N_LAYERS_ENCODER]
               [--n-layers-decoder N_LAYERS_DECODER]
               [--spectral-emb-dim SPECTRAL_EMB_DIM]
               [--epochs-denoise EPOCHS_DENOISE] [--timesteps TIMESTEPS]
               [--hidden-dim-denoise HIDDEN_DIM_DENOISE]
               [--n-layers_denoise N_LAYERS_DENOISE] [--train-autoencoder]
               [--train-denoiser] [--dim-condition DIM_CONDITION]
               [--n-condition N_CONDITION]
main.py: error: unrecognized arguments: --train-encoder
/users/eleves-b/2021/valentin.dorseuil/Desktop/altegrad_project/.venv/lib64/python3.9/site-packages/networkx/utils/backends.py:135: RuntimeWarning: networkx backend defined more than once: nx-loopback
  backends.update(_get_backends("networkx.backends"))
Traceback (most recent call last):
  File "/users/eleves-b/2021/valentin.dorseuil/Desktop/altegrad_project/new_encoder/main.py", line 115, in <module>
    trainset = preprocess_dataset("train", args.n_max_nodes, args.spectral_emb_dim)
  File "/users/eleves-b/2021/valentin.dorseuil/Desktop/altegrad_project/new_encoder/utils.py", line 83, in preprocess_dataset
    files = [f for f in os.listdir(graph_path)]
FileNotFoundError: [Errno 2] No such file or directory: './data/train/graph'
/users/eleves-b/2021/valentin.dorseuil/Desktop/altegrad_project/.venv/lib64/python3.9/site-packages/networkx/utils/backends.py:135: RuntimeWarning: networkx backend defined more than once: nx-loopback
  backends.update(_get_backends("networkx.backends"))
/users/eleves-b/2021/valentin.dorseuil/Desktop/altegrad_project/new_encoder/utils.py:78: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  data_lst = torch.load(filename)
/users/eleves-b/2021/valentin.dorseuil/Desktop/altegrad_project/new_encoder/utils.py:53: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  data_lst = torch.load(filename)
Dataset ./data/dataset_train.pt loaded from file
Dataset ./data/dataset_valid.pt loaded from file
Dataset ./data/dataset_test.pt loaded from file
05/01/2025 18:22:39 Epoch: 0001, Train Loss: 9.26244, Train Reconstruction Loss: 0.27, Train KLD Loss: 179.90, Val Loss: 1.81902, Val Reconstruction Loss: 0.34, Val KLD Loss: 29.60
05/01/2025 18:22:45 Epoch: 0019, Train Loss: 0.26361, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.90, Val Loss: 0.28957, Val Reconstruction Loss: 0.28, Val KLD Loss: 0.12
05/01/2025 18:22:45 Epoch: 0020, Train Loss: 0.25973, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.81, Val Loss: 0.28455, Val Reconstruction Loss: 0.28, Val KLD Loss: 0.11
05/01/2025 18:22:46 Epoch: 0021, Train Loss: 0.25613, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.73, Val Loss: 0.28283, Val Reconstruction Loss: 0.28, Val KLD Loss: 0.10
05/01/2025 18:22:46 Epoch: 0022, Train Loss: 0.25216, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.67, Val Loss: 0.28596, Val Reconstruction Loss: 0.28, Val KLD Loss: 0.09
05/01/2025 18:22:46 Epoch: 0023, Train Loss: 0.25016, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.61, Val Loss: 0.27614, Val Reconstruction Loss: 0.27, Val KLD Loss: 0.08
05/01/2025 18:22:47 Epoch: 0024, Train Loss: 0.24575, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.55, Val Loss: 0.27260, Val Reconstruction Loss: 0.27, Val KLD Loss: 0.07
05/01/2025 18:22:47 Epoch: 0025, Train Loss: 0.24310, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.50, Val Loss: 0.27147, Val Reconstruction Loss: 0.27, Val KLD Loss: 0.07
05/01/2025 18:22:47 Epoch: 0026, Train Loss: 0.24278, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.46, Val Loss: 0.26768, Val Reconstruction Loss: 0.26, Val KLD Loss: 0.06
05/01/2025 18:22:48 Epoch: 0027, Train Loss: 0.24011, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.42, Val Loss: 0.26544, Val Reconstruction Loss: 0.26, Val KLD Loss: 0.05
05/01/2025 18:22:48 Epoch: 0028, Train Loss: 0.23819, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.38, Val Loss: 0.25818, Val Reconstruction Loss: 0.26, Val KLD Loss: 0.05
05/01/2025 18:22:48 Epoch: 0029, Train Loss: 0.23542, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.35, Val Loss: 0.26688, Val Reconstruction Loss: 0.26, Val KLD Loss: 0.04
05/01/2025 18:22:49 Epoch: 0030, Train Loss: 0.23479, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.32, Val Loss: 0.26015, Val Reconstruction Loss: 0.26, Val KLD Loss: 0.04
05/01/2025 18:22:49 Epoch: 0031, Train Loss: 0.23416, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.30, Val Loss: 0.25703, Val Reconstruction Loss: 0.26, Val KLD Loss: 0.04
05/01/2025 18:22:49 Epoch: 0032, Train Loss: 0.23246, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.27, Val Loss: 0.25613, Val Reconstruction Loss: 0.25, Val KLD Loss: 0.04
05/01/2025 18:22:50 Epoch: 0033, Train Loss: 0.23094, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.26, Val Loss: 0.24948, Val Reconstruction Loss: 0.25, Val KLD Loss: 0.03
05/01/2025 18:22:50 Epoch: 0034, Train Loss: 0.23047, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.25, Val Loss: 0.24657, Val Reconstruction Loss: 0.25, Val KLD Loss: 0.03
05/01/2025 18:22:50 Epoch: 0035, Train Loss: 0.22927, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.22, Val Loss: 0.25504, Val Reconstruction Loss: 0.25, Val KLD Loss: 0.03
05/01/2025 18:22:50 Epoch: 0036, Train Loss: 0.22934, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.20, Val Loss: 0.25345, Val Reconstruction Loss: 0.25, Val KLD Loss: 0.03
05/01/2025 18:22:51 Epoch: 0037, Train Loss: 0.22845, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.19, Val Loss: 0.25070, Val Reconstruction Loss: 0.25, Val KLD Loss: 0.02
05/01/2025 18:22:51 Epoch: 0038, Train Loss: 0.22769, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.17, Val Loss: 0.24764, Val Reconstruction Loss: 0.25, Val KLD Loss: 0.02
05/01/2025 18:22:51 Epoch: 0039, Train Loss: 0.22708, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.16, Val Loss: 0.24474, Val Reconstruction Loss: 0.24, Val KLD Loss: 0.02
05/01/2025 18:22:52 Epoch: 0040, Train Loss: 0.22666, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.15, Val Loss: 0.24668, Val Reconstruction Loss: 0.25, Val KLD Loss: 0.02
05/01/2025 18:22:52 Epoch: 0041, Train Loss: 0.22506, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.14, Val Loss: 0.23859, Val Reconstruction Loss: 0.24, Val KLD Loss: 0.02
05/01/2025 18:22:52 Epoch: 0042, Train Loss: 0.22369, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.13, Val Loss: 0.24578, Val Reconstruction Loss: 0.24, Val KLD Loss: 0.02
05/01/2025 18:22:52 Epoch: 0043, Train Loss: 0.22629, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.13, Val Loss: 0.24112, Val Reconstruction Loss: 0.24, Val KLD Loss: 0.02
05/01/2025 18:22:53 Epoch: 0044, Train Loss: 0.22458, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.11, Val Loss: 0.24425, Val Reconstruction Loss: 0.24, Val KLD Loss: 0.01
05/01/2025 18:22:53 Epoch: 0045, Train Loss: 0.22438, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.10, Val Loss: 0.24043, Val Reconstruction Loss: 0.24, Val KLD Loss: 0.01
05/01/2025 18:22:53 Epoch: 0046, Train Loss: 0.22397, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.10, Val Loss: 0.23893, Val Reconstruction Loss: 0.24, Val KLD Loss: 0.01
05/01/2025 18:22:53 Epoch: 0047, Train Loss: 0.22262, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.09, Val Loss: 0.23696, Val Reconstruction Loss: 0.24, Val KLD Loss: 0.01
05/01/2025 18:22:54 Epoch: 0048, Train Loss: 0.22305, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.09, Val Loss: 0.24035, Val Reconstruction Loss: 0.24, Val KLD Loss: 0.01
05/01/2025 18:22:54 Epoch: 0049, Train Loss: 0.22323, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.08, Val Loss: 0.24276, Val Reconstruction Loss: 0.24, Val KLD Loss: 0.01
05/01/2025 18:22:54 Epoch: 0050, Train Loss: 0.22431, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.07, Val Loss: 0.23801, Val Reconstruction Loss: 0.24, Val KLD Loss: 0.01
05/01/2025 18:22:55 Epoch: 0051, Train Loss: 0.22234, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.07, Val Loss: 0.23726, Val Reconstruction Loss: 0.24, Val KLD Loss: 0.01
05/01/2025 18:22:55 Epoch: 0052, Train Loss: 0.22227, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.06, Val Loss: 0.24194, Val Reconstruction Loss: 0.24, Val KLD Loss: 0.01
05/01/2025 18:22:55 Epoch: 0053, Train Loss: 0.22225, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.06, Val Loss: 0.23429, Val Reconstruction Loss: 0.23, Val KLD Loss: 0.01
05/01/2025 18:22:55 Epoch: 0054, Train Loss: 0.22218, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.06, Val Loss: 0.23726, Val Reconstruction Loss: 0.24, Val KLD Loss: 0.01
05/01/2025 18:22:56 Epoch: 0055, Train Loss: 0.22152, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.05, Val Loss: 0.24010, Val Reconstruction Loss: 0.24, Val KLD Loss: 0.01
05/01/2025 18:22:56 Epoch: 0056, Train Loss: 0.22272, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.05, Val Loss: 0.24249, Val Reconstruction Loss: 0.24, Val KLD Loss: 0.01
05/01/2025 18:22:56 Epoch: 0057, Train Loss: 0.22159, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.05, Val Loss: 0.23998, Val Reconstruction Loss: 0.24, Val KLD Loss: 0.01
05/01/2025 18:22:56 Epoch: 0058, Train Loss: 0.21928, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.04, Val Loss: 0.23915, Val Reconstruction Loss: 0.24, Val KLD Loss: 0.01
05/01/2025 18:22:57 Epoch: 0059, Train Loss: 0.22144, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.04, Val Loss: 0.23841, Val Reconstruction Loss: 0.24, Val KLD Loss: 0.01
05/01/2025 18:22:57 Epoch: 0060, Train Loss: 0.22119, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.04, Val Loss: 0.23399, Val Reconstruction Loss: 0.23, Val KLD Loss: 0.00
05/01/2025 18:22:57 Epoch: 0061, Train Loss: 0.21977, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.04, Val Loss: 0.23659, Val Reconstruction Loss: 0.24, Val KLD Loss: 0.00
05/01/2025 18:22:58 Epoch: 0062, Train Loss: 0.22130, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.03, Val Loss: 0.23744, Val Reconstruction Loss: 0.24, Val KLD Loss: 0.00
05/01/2025 18:22:58 Epoch: 0063, Train Loss: 0.22061, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.03, Val Loss: 0.23742, Val Reconstruction Loss: 0.24, Val KLD Loss: 0.00
05/01/2025 18:22:58 Epoch: 0064, Train Loss: 0.22255, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.03, Val Loss: 0.23249, Val Reconstruction Loss: 0.23, Val KLD Loss: 0.00
05/01/2025 18:22:58 Epoch: 0065, Train Loss: 0.22048, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.03, Val Loss: 0.23375, Val Reconstruction Loss: 0.23, Val KLD Loss: 0.00
05/01/2025 18:22:59 Epoch: 0066, Train Loss: 0.22090, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.03, Val Loss: 0.23362, Val Reconstruction Loss: 0.23, Val KLD Loss: 0.00
05/01/2025 18:22:59 Epoch: 0067, Train Loss: 0.22170, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.03, Val Loss: 0.23238, Val Reconstruction Loss: 0.23, Val KLD Loss: 0.00
05/01/2025 18:22:59 Epoch: 0068, Train Loss: 0.22045, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.02, Val Loss: 0.23457, Val Reconstruction Loss: 0.23, Val KLD Loss: 0.00
05/01/2025 18:23:00 Epoch: 0069, Train Loss: 0.21980, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.02, Val Loss: 0.23305, Val Reconstruction Loss: 0.23, Val KLD Loss: 0.00
05/01/2025 18:23:00 Epoch: 0070, Train Loss: 0.22004, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.02, Val Loss: 0.23010, Val Reconstruction Loss: 0.23, Val KLD Loss: 0.00
05/01/2025 18:23:00 Epoch: 0071, Train Loss: 0.21919, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.02, Val Loss: 0.23180, Val Reconstruction Loss: 0.23, Val KLD Loss: 0.00
05/01/2025 18:23:00 Epoch: 0072, Train Loss: 0.22061, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.02, Val Loss: 0.22875, Val Reconstruction Loss: 0.23, Val KLD Loss: 0.00
05/01/2025 18:23:01 Epoch: 0073, Train Loss: 0.22006, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.02, Val Loss: 0.22833, Val Reconstruction Loss: 0.23, Val KLD Loss: 0.00
05/01/2025 18:23:01 Epoch: 0074, Train Loss: 0.21993, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.02, Val Loss: 0.23380, Val Reconstruction Loss: 0.23, Val KLD Loss: 0.00
05/01/2025 18:23:01 Epoch: 0075, Train Loss: 0.22031, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.02, Val Loss: 0.23490, Val Reconstruction Loss: 0.23, Val KLD Loss: 0.00
05/01/2025 18:23:02 Epoch: 0076, Train Loss: 0.21926, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.02, Val Loss: 0.23318, Val Reconstruction Loss: 0.23, Val KLD Loss: 0.00
05/01/2025 18:23:02 Epoch: 0077, Train Loss: 0.22117, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.01, Val Loss: 0.22511, Val Reconstruction Loss: 0.23, Val KLD Loss: 0.00
05/01/2025 18:23:02 Epoch: 0078, Train Loss: 0.21875, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.01, Val Loss: 0.22542, Val Reconstruction Loss: 0.23, Val KLD Loss: 0.00
05/01/2025 18:23:03 Epoch: 0079, Train Loss: 0.21886, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.01, Val Loss: 0.22783, Val Reconstruction Loss: 0.23, Val KLD Loss: 0.00
05/01/2025 18:23:03 Epoch: 0080, Train Loss: 0.21883, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.01, Val Loss: 0.22992, Val Reconstruction Loss: 0.23, Val KLD Loss: 0.00
05/01/2025 18:23:03 Epoch: 0081, Train Loss: 0.22004, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.01, Val Loss: 0.23144, Val Reconstruction Loss: 0.23, Val KLD Loss: 0.00
05/01/2025 18:23:03 Epoch: 0082, Train Loss: 0.22011, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.01, Val Loss: 0.23012, Val Reconstruction Loss: 0.23, Val KLD Loss: 0.00
05/01/2025 18:23:04 Epoch: 0083, Train Loss: 0.21915, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.01, Val Loss: 0.23354, Val Reconstruction Loss: 0.23, Val KLD Loss: 0.00
05/01/2025 18:23:04 Epoch: 0084, Train Loss: 0.21999, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.01, Val Loss: 0.22792, Val Reconstruction Loss: 0.23, Val KLD Loss: 0.00
05/01/2025 18:23:04 Epoch: 0085, Train Loss: 0.21871, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.01, Val Loss: 0.22953, Val Reconstruction Loss: 0.23, Val KLD Loss: 0.00
05/01/2025 18:23:04 Epoch: 0086, Train Loss: 0.21994, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.01, Val Loss: 0.22970, Val Reconstruction Loss: 0.23, Val KLD Loss: 0.00
05/01/2025 18:23:05 Epoch: 0087, Train Loss: 0.21967, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.01, Val Loss: 0.23208, Val Reconstruction Loss: 0.23, Val KLD Loss: 0.00
05/01/2025 18:23:05 Epoch: 0088, Train Loss: 0.22025, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.01, Val Loss: 0.23449, Val Reconstruction Loss: 0.23, Val KLD Loss: 0.00
05/01/2025 18:23:05 Epoch: 0089, Train Loss: 0.22011, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.01, Val Loss: 0.22911, Val Reconstruction Loss: 0.23, Val KLD Loss: 0.00
05/01/2025 18:23:05 Epoch: 0090, Train Loss: 0.21977, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.01, Val Loss: 0.22641, Val Reconstruction Loss: 0.23, Val KLD Loss: 0.00
05/01/2025 18:23:06 Epoch: 0091, Train Loss: 0.21793, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.01, Val Loss: 0.22822, Val Reconstruction Loss: 0.23, Val KLD Loss: 0.00
05/01/2025 18:23:06 Epoch: 0092, Train Loss: 0.21918, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.01, Val Loss: 0.22759, Val Reconstruction Loss: 0.23, Val KLD Loss: 0.00
05/01/2025 18:23:06 Epoch: 0093, Train Loss: 0.21824, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.01, Val Loss: 0.22936, Val Reconstruction Loss: 0.23, Val KLD Loss: 0.00
05/01/2025 18:23:06 Epoch: 0094, Train Loss: 0.21993, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.01, Val Loss: 0.22402, Val Reconstruction Loss: 0.22, Val KLD Loss: 0.00
05/01/2025 18:23:07 Epoch: 0095, Train Loss: 0.21800, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.01, Val Loss: 0.22643, Val Reconstruction Loss: 0.23, Val KLD Loss: 0.00
05/01/2025 18:23:07 Epoch: 0096, Train Loss: 0.21925, Train Reconstruction Loss: 0.22, Train KLD Loss: 0.01, Val Loss: 0.22551, Val Reconstruction Loss: 0.23, Val KLD Loss: 0.00
